seed,status,score,bucket,reason,elapsed_ms,expanded_nodes,unique_states
1175,unknown,,unknown,limits_reached,20004.891,12189,123131
1176,solved,131064.039000,Easy,,2417.568,1434,4985
1177,solved,148554.407000,Hard,,1548.974,464,1500
1178,unknown,,unknown,limits_reached,20023.573,15851,139777
1179,unknown,,unknown,limits_reached,7134.622,27274,31979
1180,unknown,,unknown,limits_reached,20218.515,14073,149716
1181,solved,133765.268000,Easy,,1779.729,1631,2594
1182,unknown,,unknown,limits_reached,20001.844,23076,135606
1183,unknown,,unknown,limits_reached,20040.984,19971,140994
1184,solved,131512.667000,Easy,,2472.813,1828,5073
1185,unknown,,unknown,limits_reached,20003.095,11043,147706
1186,unknown,,unknown,limits_reached,20004.288,15292,155987
1187,unknown,,unknown,limits_reached,7161.842,10928,116804
1188,unknown,,unknown,limits_reached,20001.402,25084,102240
1189,unknown,,unknown,limits_reached,20034.745,16473,136620
1190,unknown,,unknown,limits_reached,20002.236,14704,147017
1191,unknown,,unknown,limits_reached,20010.792,13874,126864
1192,unknown,,unknown,limits_reached,20002.777,16390,139670
1193,unknown,,unknown,limits_reached,20008.714,19951,111231
1194,unknown,,unknown,limits_reached,20044.693,36125,39576
1195,unknown,,unknown,limits_reached,7196.321,15439,111536
1196,unknown,,unknown,limits_reached,20005.238,16166,133540
1197,unknown,,unknown,limits_reached,20002.337,15383,144301
1198,unknown,,unknown,limits_reached,20011.265,14393,147212
1199,unknown,,unknown,limits_reached,14245.903,19072,111766
1200,unknown,,unknown,limits_reached,20015.231,13509,150761
1201,unknown,,unknown,limits_reached,20002.856,26378,96259
1202,unknown,,unknown,limits_reached,20005.356,15774,135932
1203,solved,147336.968000,Hard,,3195.124,1464,3657
1204,unknown,,unknown,limits_reached,20004.010,20232,109379
1205,unknown,,unknown,limits_reached,20001.704,17628,140448
1206,unknown,,unknown,limits_reached,20003.550,22797,111140
1207,solved,131446.178000,Easy,,4359.519,2695,3915
1208,unknown,,unknown,limits_reached,20208.021,13498,147203
1209,unknown,,unknown,limits_reached,20006.944,19856,123770
1210,unknown,,unknown,limits_reached,20087.355,16126,132462
1211,unknown,,unknown,limits_reached,20001.141,43471,66448
1212,unknown,,unknown,limits_reached,20002.666,14926,121428
1213,solved,147897.527000,Hard,,851.016,464,861
1214,solved,148520.775000,Hard,,1081.321,1095,2100
1215,unknown,,unknown,limits_reached,20010.162,12070,130799
1216,solved,139587.163000,Medium,,1932.944,732,2548
1217,unknown,,unknown,limits_reached,20010.901,13924,131143
1218,unknown,,unknown,limits_reached,20011.924,10612,140576
1219,unknown,,unknown,limits_reached,20006.426,16102,108854
1220,unknown,,unknown,limits_reached,20006.952,25379,97906
1221,solved,143174.387000,Medium,,4010.128,2445,6036
1222,unknown,,unknown,limits_reached,7355.809,18309,53743
1223,unknown,,unknown,limits_reached,13609.470,16089,122956
1224,unknown,,unknown,limits_reached,20003.749,33354,78241
1225,solved,150588.356000,Hard,,1615.771,1595,2356
1226,unknown,,unknown,limits_reached,20016.079,16178,152066
1227,unknown,,unknown,limits_reached,20016.235,21349,101728
1228,unknown,,unknown,limits_reached,20004.211,14676,124027
1229,unknown,,unknown,limits_reached,20004.472,15254,136016
1230,unknown,,unknown,limits_reached,20003.834,28345,75257
1231,unknown,,unknown,limits_reached,20004.079,14570,140543
1232,unknown,,unknown,limits_reached,20023.215,13999,136673
1233,unknown,,unknown,limits_reached,20001.125,25078,132984
1234,solved,132375.245000,Easy,,3068.076,1169,3352
1235,solved,142750.670000,Medium,,1803.962,1191,5403
1236,unknown,,unknown,limits_reached,20008.707,13026,146640
1237,solved,140753.614000,Medium,,2662.654,1436,3475
1238,unknown,,unknown,limits_reached,20017.817,11981,105392
1239,unknown,,unknown,limits_reached,20172.779,17381,143853
1240,unknown,,unknown,limits_reached,20003.740,20702,85632
1241,unknown,,unknown,limits_reached,20230.562,13665,149637
1242,unknown,,unknown,limits_reached,13074.465,31219,47227
1243,unknown,,unknown,limits_reached,20006.789,11616,147200
1244,unknown,,unknown,limits_reached,20014.507,22380,137944
1245,unknown,,unknown,limits_reached,20007.168,12814,108869
1246,unknown,,unknown,limits_reached,7186.469,20175,64209
1247,unknown,,unknown,limits_reached,20195.944,16811,142019
1248,unknown,,unknown,limits_reached,20001.740,26330,78842
1249,solved,131091.488000,Easy,,1378.861,705,1953
1250,solved,127380.259000,Easy,,375.525,165,527
1251,unknown,,unknown,limits_reached,20004.468,26275,75631
1252,solved,138759.478000,Medium,,3969.099,1269,3819
1253,solved,165750.693000,Hard,,3181.814,2788,6579
1254,unknown,,unknown,limits_reached,20001.872,23664,84488
1255,unknown,,unknown,limits_reached,14935.034,27168,84456
1256,unknown,,unknown,limits_reached,20012.776,10137,135289
1257,unknown,,unknown,limits_reached,20003.022,17696,112911
1258,unknown,,unknown,limits_reached,20004.817,23428,105371
1259,solved,138156.751000,Medium,,925.279,508,1287
1260,unknown,,unknown,limits_reached,20003.205,18752,155496
1261,unknown,,unknown,limits_reached,13083.599,9166,119593
1262,solved,135073.547000,Easy,,1940.007,872,4098
1263,unknown,,unknown,limits_reached,20106.143,22165,82137
1264,unknown,,unknown,limits_reached,20017.828,13271,121900
1265,unknown,,unknown,limits_reached,20001.344,24155,118450
1266,unknown,,unknown,limits_reached,20002.724,21521,108451
1267,unknown,,unknown,limits_reached,20001.642,12792,134828
1268,unknown,,unknown,limits_reached,20008.363,19382,117341
1269,unknown,,unknown,limits_reached,20002.880,14610,145022
1270,unknown,,unknown,limits_reached,20004.469,14829,152832
1271,unknown,,unknown,limits_reached,8019.443,14513,87850
1272,solved,132447.894000,Easy,,5035.834,1341,4080
1273,unknown,,unknown,limits_reached,20002.092,15783,136329
1274,solved,140197.254000,Medium,,3975.338,3118,7951
1275,unknown,,unknown,limits_reached,20001.148,21450,114930
1276,unknown,,unknown,limits_reached,20002.366,20429,130380
1277,unknown,,unknown,limits_reached,20006.746,19234,88178
1278,unknown,,unknown,limits_reached,20002.313,20914,126874
1279,unknown,,unknown,limits_reached,20001.323,21002,111557
1280,solved,149858.791000,Hard,,1370.185,664,1574
1281,unknown,,unknown,limits_reached,20001.816,20726,141179
1282,unknown,,unknown,limits_reached,20258.337,12511,148686
1283,unknown,,unknown,limits_reached,20002.005,20701,118368
1284,unknown,,unknown,limits_reached,20006.027,22651,149633
1285,unknown,,unknown,limits_reached,20022.572,21414,122640
1286,solved,136531.532000,Medium,,4218.688,1764,3257
1287,unknown,,unknown,limits_reached,20005.131,14269,143747
1288,unknown,,unknown,limits_reached,20112.284,14254,108198
1289,solved,167428.333000,Hard,,3636.225,4396,4784
1290,unknown,,unknown,limits_reached,20004.546,17275,102245
1291,unknown,,unknown,limits_reached,20002.892,16391,95426
1292,unknown,,unknown,limits_reached,20001.652,23942,92369
1293,unknown,,unknown,limits_reached,20004.299,25995,86304
1294,solved,130783.416000,Easy,,3398.763,3984,5725
1295,unknown,,unknown,limits_reached,13182.142,12941,114668
1296,unknown,,unknown,limits_reached,7469.487,6899,130330
1297,unknown,,unknown,limits_reached,20002.134,21157,110910
1298,unknown,,unknown,limits_reached,20004.683,14216,118821
1299,unknown,,unknown,limits_reached,20001.175,22083,113466
1300,unknown,,unknown,limits_reached,20001.324,13088,132631
1301,solved,157662.448000,Hard,,5674.298,5771,6609
1302,unknown,,unknown,limits_reached,20004.305,14822,131431
1303,solved,143276.030000,Medium,,5148.459,2536,5225
1304,unknown,,unknown,limits_reached,14342.228,13550,124203
1305,unknown,,unknown,limits_reached,20002.666,18679,128926
1306,unknown,,unknown,limits_reached,20002.014,21898,118040
1307,unknown,,unknown,limits_reached,20010.762,18312,110621
1308,unknown,,unknown,limits_reached,20002.335,24784,96468
1309,unknown,,unknown,limits_reached,20002.727,19292,115562
1310,unknown,,unknown,limits_reached,20003.833,17722,122423
1311,unknown,,unknown,limits_reached,20015.123,14681,142207
1312,solved,135018.566000,Easy,,5934.674,2008,7284
1313,unknown,,unknown,limits_reached,20001.496,26699,157010
1314,solved,137622.934000,Medium,,1472.296,746,1310
1315,solved,140597.386000,Medium,,2340.215,1232,2280
1316,solved,156219.123000,Hard,,1039.545,825,2319
1317,unknown,,unknown,limits_reached,20003.965,16306,104124
1318,unknown,,unknown,limits_reached,20002.476,17244,153815
1319,unknown,,unknown,limits_reached,20001.805,32286,80604
1320,solved,127308.137000,Easy,,3834.443,2809,4733
1321,unknown,,unknown,limits_reached,20003.427,12434,130641
1322,unknown,,unknown,limits_reached,20002.308,33611,98963
1323,unknown,,unknown,limits_reached,20017.277,9123,146289
1324,unknown,,unknown,limits_reached,20003.843,12687,143671
1325,unknown,,unknown,limits_reached,20012.429,17922,88785
1326,unknown,,unknown,limits_reached,20008.419,13658,125793
1327,unknown,,unknown,limits_reached,20004.652,15921,157047
1328,unknown,,unknown,limits_reached,20004.608,22434,134491
1329,unknown,,unknown,limits_reached,20002.686,12905,118243
1330,solved,144185.776000,Hard,,2628.190,1471,2976
1331,unknown,,unknown,limits_reached,20118.957,15368,122583
1332,unknown,,unknown,limits_reached,9613.617,11116,130313
1333,unknown,,unknown,limits_reached,20002.793,18906,125448
1334,solved,142813.716000,Medium,,978.411,599,1291
1335,solved,131176.433000,Easy,,778.385,304,1260
1336,unknown,,unknown,limits_reached,20001.789,16778,123007
1337,solved,148314.934000,Hard,,3670.448,1625,2502
1338,unknown,,unknown,limits_reached,20005.238,34259,56003
1339,unknown,,unknown,limits_reached,20002.646,25576,107543
1340,unknown,,unknown,limits_reached,20085.838,18064,129433
1341,unknown,,unknown,limits_reached,20005.458,13468,134704
1342,unknown,,unknown,limits_reached,20006.140,14101,107789
1343,unknown,,unknown,limits_reached,20004.567,22987,97760
1344,unknown,,unknown,limits_reached,20003.031,17123,129367
1345,unknown,,unknown,limits_reached,20011.283,16385,141997
1346,unknown,,unknown,limits_reached,7003.674,8395,95640
1347,unknown,,unknown,limits_reached,20004.593,14227,128230
1348,solved,141501.168000,Medium,,3874.641,1993,7101
1349,unknown,,unknown,limits_reached,20041.289,14813,149281
1350,unknown,,unknown,limits_reached,20001.157,16975,148524
1351,solved,136579.926000,Medium,,1896.774,1537,3112
1352,unknown,,unknown,limits_reached,7105.560,7132,116424
1353,unknown,,unknown,limits_reached,20004.443,15720,151353
1354,unknown,,unknown,limits_reached,20203.244,20453,138045
1355,unknown,,unknown,limits_reached,20001.022,16602,107783
1356,unknown,,unknown,limits_reached,20000.565,17013,110182
1357,solved,149924.698000,Hard,,5069.606,4346,6822
1358,unknown,,unknown,limits_reached,7169.742,8387,115496
1359,unknown,,unknown,limits_reached,13009.505,21215,103120
1360,unknown,,unknown,limits_reached,20010.388,12520,150108
1361,unknown,,unknown,limits_reached,20001.466,23697,87346
1362,unknown,,unknown,limits_reached,20002.704,13114,143524
1363,unknown,,unknown,limits_reached,20007.687,12654,149095
1364,unknown,,unknown,limits_reached,20001.338,17378,115784
1365,unknown,,unknown,limits_reached,20004.810,18207,125401
1366,unknown,,unknown,limits_reached,19893.287,30279,75755
1367,unknown,,unknown,limits_reached,20002.292,23105,127008
1368,unknown,,unknown,limits_reached,20001.936,13394,162486
1369,unknown,,unknown,limits_reached,7018.403,8775,110253
1370,unknown,,unknown,limits_reached,20001.824,23933,117543
1371,unknown,,unknown,limits_reached,20012.777,15822,118518
1372,unknown,,unknown,limits_reached,20005.870,14223,149976
1373,unknown,,unknown,limits_reached,20008.147,13441,155423
1374,unknown,,unknown,limits_reached,7017.193,14233,95065
1375,solved,124031.358000,Easy,,573.323,225,762
1376,unknown,,unknown,limits_reached,20234.826,16872,140951
1377,unknown,,unknown,limits_reached,20001.079,43699,53912
1378,solved,130808.701000,Easy,,422.041,224,554
1379,unknown,,unknown,limits_reached,20008.212,15908,122019
1380,unknown,,unknown,limits_reached,20013.553,20384,110321
1381,unknown,,unknown,limits_reached,20003.857,23170,147368
1382,unknown,,unknown,limits_reached,20038.782,11976,138302
1383,unknown,,unknown,limits_reached,7443.252,18716,73695
1384,unknown,,unknown,limits_reached,20001.006,9330,130536
1385,unknown,,unknown,limits_reached,20005.240,13171,132014
1386,unknown,,unknown,limits_reached,20286.398,11328,121276
1387,unknown,,unknown,limits_reached,20011.599,17949,86498
1388,unknown,,unknown,limits_reached,20003.648,20507,112722
1389,solved,136192.004000,Medium,,1654.711,864,2734
1390,unknown,,unknown,limits_reached,20006.981,10080,124315
1391,unknown,,unknown,limits_reached,20006.526,17960,120132
1392,unknown,,unknown,limits_reached,20002.577,13156,119774
1393,unknown,,unknown,limits_reached,20020.483,28649,42117
1394,unknown,,unknown,limits_reached,20002.540,18618,169279
1395,solved,132348.573000,Easy,,310.263,182,437
1396,unknown,,unknown,limits_reached,20015.818,10360,150557
1397,unknown,,unknown,limits_reached,20153.602,21778,102330
1398,unknown,,unknown,limits_reached,20098.352,17104,140545
1399,unknown,,unknown,limits_reached,20052.921,17358,133405
1400,unknown,,unknown,limits_reached,20003.053,23358,71901
1401,unknown,,unknown,limits_reached,13081.692,21552,96793
1402,solved,144381.111000,Hard,,1841.357,1062,2144
1403,unknown,,unknown,limits_reached,20004.441,17513,93139
1404,unknown,,unknown,limits_reached,7055.931,19801,92539
1405,unknown,,unknown,limits_reached,20000.802,26866,94339
1406,unknown,,unknown,limits_reached,20024.690,14600,105912
1407,solved,137532.297000,Medium,,1447.653,605,2251
1408,solved,149216.596000,Hard,,5067.202,4098,6618
1409,unknown,,unknown,limits_reached,20007.377,10894,140463
1410,unknown,,unknown,limits_reached,20002.264,21523,101510
1411,unknown,,unknown,limits_reached,7049.420,12290,101878
1412,solved,153807.775000,Hard,,4371.386,2311,3484
1413,unknown,,unknown,limits_reached,20001.684,20437,129570
1414,unknown,,unknown,limits_reached,20002.316,19808,130734
1415,unknown,,unknown,limits_reached,20002.051,9901,144959
1416,unknown,,unknown,limits_reached,20012.546,12335,156846
1417,unknown,,unknown,limits_reached,20001.112,27739,115893
1418,unknown,,unknown,limits_reached,20002.437,25690,138558
1419,unknown,,unknown,limits_reached,20014.451,27373,82122
1420,solved,136155.781000,Medium,,4376.523,1742,3880
1421,unknown,,unknown,limits_reached,20005.213,12517,147563
1422,unknown,,unknown,limits_reached,20002.488,18574,136134
1423,unknown,,unknown,limits_reached,20104.834,13576,129375
1424,unknown,,unknown,limits_reached,20002.266,18177,147742
1425,unknown,,unknown,limits_reached,20009.149,12640,143104
1426,unknown,,unknown,limits_reached,20001.776,19532,136087
1427,solved,156096.320000,Hard,,3036.201,3009,4457
1428,solved,135988.582000,Medium,,4957.432,2304,7973
1429,unknown,,unknown,limits_reached,20003.272,25453,121071
1430,unknown,,unknown,limits_reached,20002.868,37709,74864
1431,unknown,,unknown,limits_reached,20009.012,15362,145914
1432,unknown,,unknown,limits_reached,20010.424,17123,150332
1433,unknown,,unknown,limits_reached,20002.057,21518,118695
1434,unknown,,unknown,limits_reached,20004.149,18983,142809
1435,unknown,,unknown,limits_reached,13006.096,11239,132334
1436,unknown,,unknown,limits_reached,20000.864,18776,129256
1437,solved,140354.388000,Medium,,5214.858,1858,3425
1438,solved,149125.834000,Hard,,1874.348,1329,2247
1439,solved,149938.694000,Hard,,881.672,617,1043
1440,unknown,,unknown,limits_reached,20012.469,16294,136208
1441,unknown,,unknown,limits_reached,7821.493,12204,101050
1442,solved,149863.542000,Hard,,5074.215,4399,16105
1443,unknown,,unknown,limits_reached,20015.970,16275,87454
1444,unknown,,unknown,limits_reached,20001.016,13357,140023
1445,unknown,,unknown,limits_reached,20040.009,12127,130873
1446,unknown,,unknown,limits_reached,20007.725,38595,108970
1447,unknown,,unknown,limits_reached,20004.033,12749,123873
1448,unknown,,unknown,limits_reached,20001.844,21576,117979
1449,solved,143120.009000,Medium,,2165.746,1229,6211
1450,unknown,,unknown,limits_reached,20011.828,16405,125287
1451,unknown,,unknown,limits_reached,20005.299,13849,149343
1452,solved,149146.879000,Hard,,5525.132,3869,9466
1453,unknown,,unknown,limits_reached,20009.938,18564,145613
1454,solved,151591.392000,Hard,,4068.196,3102,7491
1455,unknown,,unknown,limits_reached,7685.793,19508,59297
1456,solved,134308.441000,Easy,,4169.244,3331,5707
1457,unknown,,unknown,limits_reached,20224.719,11270,152578
1458,unknown,,unknown,limits_reached,20005.275,15472,135853
1459,unknown,,unknown,limits_reached,20175.142,16107,140782
1460,unknown,,unknown,limits_reached,20155.475,15839,136528
1461,solved,146084.883000,Hard,,1833.325,1335,4058
1462,unknown,,unknown,limits_reached,20005.134,36945,57263
1463,unknown,,unknown,limits_reached,20007.123,14427,132562
1464,unknown,,unknown,limits_reached,20007.716,13335,138544
1465,solved,157494.480000,Hard,,5563.696,5901,7107
1466,unknown,,unknown,limits_reached,20003.718,21471,92048
1467,unknown,,unknown,limits_reached,20025.362,9835,129877
1468,unknown,,unknown,limits_reached,20002.409,20794,136083
1469,unknown,,unknown,limits_reached,20004.580,12015,137670
1470,unknown,,unknown,limits_reached,20002.950,18078,134298
1471,unknown,,unknown,limits_reached,20007.191,12031,138828
1472,unknown,,unknown,limits_reached,13258.353,18524,101125
1473,unknown,,unknown,limits_reached,20002.907,17345,117336
1474,unknown,,unknown,limits_reached,20002.292,30402,88300
1475,unknown,,unknown,limits_reached,20002.404,26093,98969
1476,unknown,,unknown,limits_reached,20005.107,17687,158017
1477,unknown,,unknown,limits_reached,20014.132,6133,119579
1478,unknown,,unknown,limits_reached,20004.113,29211,86551
1479,unknown,,unknown,limits_reached,20001.860,19761,149920
1480,unknown,,unknown,limits_reached,20003.602,20612,112222
1481,solved,139052.077000,Medium,,3083.437,1883,8125
1482,unknown,,unknown,limits_reached,20002.244,18041,155908
1483,unknown,,unknown,limits_reached,20171.691,18814,126363
1484,unknown,,unknown,limits_reached,20009.207,22434,122469
1485,unknown,,unknown,limits_reached,7038.046,18959,60394
1486,unknown,,unknown,limits_reached,20005.411,12276,121346
1487,unknown,,unknown,limits_reached,20003.835,13967,140420
1488,solved,169031.025000,Hard,,1814.223,1398,2152
1489,unknown,,unknown,limits_reached,7011.708,13012,119814
1490,unknown,,unknown,limits_reached,7366.726,11388,92382
1491,unknown,,unknown,limits_reached,20114.281,10086,144649
1492,unknown,,unknown,limits_reached,20004.912,15038,146744
1493,solved,137817.014000,Medium,,1062.274,511,1512
1494,solved,154041.289000,Hard,,3676.992,3046,6904
1495,unknown,,unknown,limits_reached,20142.680,17576,128810
1496,solved,123414.504000,Easy,,1024.161,278,721
1497,unknown,,unknown,limits_reached,13009.270,14219,122645
1498,solved,131807.740000,Easy,,2830.751,897,1729
1499,unknown,,unknown,limits_reached,20009.938,16942,117197
1500,solved,135326.707000,Easy,,3871.206,1105,3183
1501,unknown,,unknown,limits_reached,20024.988,16015,117606
1502,unknown,,unknown,limits_reached,20001.193,25903,122810
1503,unknown,,unknown,limits_reached,20026.239,15944,138894
1504,unknown,,unknown,limits_reached,20011.946,21282,79938
1505,unknown,,unknown,limits_reached,20002.362,25155,62949
1506,unknown,,unknown,limits_reached,20000.852,19776,136276
1507,unknown,,unknown,limits_reached,20012.979,25109,100792
1508,unknown,,unknown,limits_reached,20004.170,35083,100703
1509,unknown,,unknown,limits_reached,20015.030,15102,147111
1510,unknown,,unknown,limits_reached,20008.203,19323,132445
1511,unknown,,unknown,limits_reached,20068.931,21144,142707
1512,unknown,,unknown,limits_reached,7129.258,6747,123399
1513,unknown,,unknown,limits_reached,20005.778,16308,141982
1514,unknown,,unknown,limits_reached,20002.635,18608,163700
1515,solved,135401.806000,Easy,,5065.814,3634,8084
1516,unknown,,unknown,limits_reached,7808.287,8305,102371
1517,unknown,,unknown,limits_reached,20003.194,13686,132089
1518,solved,126852.115000,Easy,,789.640,392,1522
1519,unknown,,unknown,limits_reached,20005.310,14265,125771
1520,unknown,,unknown,limits_reached,20002.701,16664,152809
1521,unknown,,unknown,limits_reached,20219.376,17294,150048
1522,unknown,,unknown,limits_reached,20026.760,15401,121022
1523,unknown,,unknown,limits_reached,20008.519,14015,131981
1524,unknown,,unknown,limits_reached,20007.196,13757,149554
1525,unknown,,unknown,limits_reached,20001.866,25124,105251
1526,solved,140684.781000,Medium,,2572.449,1280,4077
1527,solved,136475.339000,Medium,,960.023,696,2229
1528,unknown,,unknown,limits_reached,20001.803,28216,115779
1529,unknown,,unknown,limits_reached,20003.485,17766,145886
1530,unknown,,unknown,limits_reached,20003.338,30275,66115
1531,solved,127940.609000,Easy,,398.492,185,611
1532,unknown,,unknown,limits_reached,20005.193,21612,91336
1533,solved,127750.475000,Easy,,1755.628,758,1486
1534,unknown,,unknown,limits_reached,20067.220,10816,121583
1535,unknown,,unknown,limits_reached,20003.849,13248,120126
1536,unknown,,unknown,limits_reached,20001.692,42729,64471
1537,unknown,,unknown,limits_reached,20002.444,19279,137391
1538,unknown,,unknown,limits_reached,20050.312,13820,138633
1539,unknown,,unknown,limits_reached,20012.100,13110,135610
1540,unknown,,unknown,limits_reached,20007.065,10586,136498
1541,solved,145982.505000,Hard,,2682.156,1736,2465
1542,unknown,,unknown,limits_reached,20045.711,14330,129986
1543,unknown,,unknown,limits_reached,20003.154,25383,70462
1544,unknown,,unknown,limits_reached,20008.082,10571,144181
1545,unknown,,unknown,limits_reached,20023.395,11963,142583
1546,unknown,,unknown,limits_reached,17960.339,24920,88726
1547,unknown,,unknown,limits_reached,20006.243,9909,135526
1548,solved,127100.872000,Easy,,276.938,114,496
1549,unknown,,unknown,limits_reached,20002.912,15846,133188
1550,unknown,,unknown,limits_reached,20005.850,14726,132628
1551,unknown,,unknown,limits_reached,20168.049,17199,115800
1552,solved,139920.256000,Medium,,2297.488,978,3350
1553,unknown,,unknown,limits_reached,20005.455,17608,143631
1554,solved,130474.474000,Easy,,3445.175,2195,4595
1555,unknown,,unknown,limits_reached,20000.300,22185,115309
1556,unknown,,unknown,limits_reached,20085.072,15755,121386
1557,unknown,,unknown,limits_reached,20015.645,24556,104278
1558,unknown,,unknown,limits_reached,20001.310,18541,123318
1559,solved,161367.361000,Hard,,3955.369,1870,5338
1560,unknown,,unknown,limits_reached,20034.285,10361,133884
1561,unknown,,unknown,limits_reached,20002.566,21587,103945
1562,unknown,,unknown,limits_reached,20008.731,15618,108869
1563,unknown,,unknown,limits_reached,15610.709,21761,93136
1564,unknown,,unknown,limits_reached,20208.019,13217,156492
1565,unknown,,unknown,limits_reached,20048.786,15909,140479
1566,unknown,,unknown,limits_reached,20196.304,18490,127902
1567,unknown,,unknown,limits_reached,14786.979,21079,100398
1568,unknown,,unknown,limits_reached,20003.196,18342,108171
1569,unknown,,unknown,limits_reached,20003.792,13517,129430
1570,unknown,,unknown,limits_reached,20014.280,18042,148542
1571,unknown,,unknown,limits_reached,20001.467,25831,83584
1572,unknown,,unknown,limits_reached,20007.203,18691,120794
1573,unknown,,unknown,limits_reached,20003.065,27977,98599
1574,solved,140645.104000,Medium,,3892.918,1991,2625
1575,unknown,,unknown,limits_reached,14022.032,17254,100070
1576,unknown,,unknown,limits_reached,20010.040,30462,65886
1577,unknown,,unknown,limits_reached,7004.498,11285,111363
1578,unknown,,unknown,limits_reached,20002.317,18984,112432
1579,unknown,,unknown,limits_reached,20004.689,16435,109707
1580,unknown,,unknown,limits_reached,20001.437,22033,131588
1581,unknown,,unknown,limits_reached,20002.827,32762,134267
1582,solved,131612.516000,Easy,,453.678,235,716
1583,unknown,,unknown,limits_reached,20008.824,13115,137058
1584,unknown,,unknown,limits_reached,20003.735,22407,137275
1585,unknown,,unknown,limits_reached,20001.693,22968,129707
1586,unknown,,unknown,limits_reached,20001.865,21790,111047
1587,unknown,,unknown,limits_reached,20001.662,13293,141901
1588,solved,142361.525000,Medium,,4310.354,4057,9981
1589,unknown,,unknown,limits_reached,20007.476,13567,147799
1590,unknown,,unknown,limits_reached,20079.013,23142,105230
1591,unknown,,unknown,limits_reached,20023.102,13906,141721
1592,unknown,,unknown,limits_reached,20002.737,15542,142713
1593,unknown,,unknown,limits_reached,14503.454,15153,95325
1594,unknown,,unknown,limits_reached,20005.245,15765,115838
1595,unknown,,unknown,limits_reached,19257.329,30016,65719
1596,solved,127440.828000,Easy,,724.734,316,721
1597,unknown,,unknown,limits_reached,20004.131,29647,77210
1598,unknown,,unknown,limits_reached,7077.881,6135,127331
1599,unknown,,unknown,limits_reached,20014.943,30957,93773
1600,unknown,,unknown,limits_reached,20002.877,14967,143275
1601,unknown,,unknown,limits_reached,20003.396,22465,92920
1602,unknown,,unknown,limits_reached,20001.802,11642,133912
1603,unknown,,unknown,limits_reached,20004.725,19902,89421
1604,unknown,,unknown,limits_reached,20003.234,20882,139047
1605,unknown,,unknown,limits_reached,20001.824,14908,139117
1606,unknown,,unknown,limits_reached,20051.218,15211,144215
1607,unknown,,unknown,limits_reached,20001.726,16451,140538
1608,unknown,,unknown,limits_reached,20000.673,25181,117402
1609,unknown,,unknown,limits_reached,20002.105,18172,146801
1610,unknown,,unknown,limits_reached,20001.065,20211,134203
1611,unknown,,unknown,limits_reached,20001.953,31978,127690
1612,unknown,,unknown,limits_reached,20003.162,19637,105327
1613,unknown,,unknown,limits_reached,20006.397,13095,134486
1614,unknown,,unknown,limits_reached,20001.217,18684,145200
1615,unknown,,unknown,limits_reached,20149.051,15135,150016
1616,unknown,,unknown,limits_reached,20005.170,17443,122117
1617,unknown,,unknown,limits_reached,20002.029,15906,134532
1618,unknown,,unknown,limits_reached,20001.422,18366,146106
1619,unknown,,unknown,limits_reached,20008.525,19844,146113
1620,unknown,,unknown,limits_reached,20003.130,14685,159356
1621,unknown,,unknown,limits_reached,20009.104,15398,135722
1622,unknown,,unknown,limits_reached,20017.923,12265,152312
1623,unknown,,unknown,limits_reached,20005.315,16276,159900
1624,unknown,,unknown,limits_reached,7003.281,7229,112414
1625,solved,147668.236000,Hard,,2978.343,2818,4244
1626,unknown,,unknown,limits_reached,20002.050,32963,88453
1627,unknown,,unknown,limits_reached,20076.254,29286,94385
1628,unknown,,unknown,limits_reached,20009.676,11235,148729
1629,unknown,,unknown,limits_reached,20003.981,11197,148493
1630,unknown,,unknown,limits_reached,20003.346,17502,101615
1631,unknown,,unknown,limits_reached,20046.631,11436,124346
1632,solved,147447.818000,Hard,,5561.223,4329,5847
1633,unknown,,unknown,limits_reached,20182.553,19187,153166
1634,unknown,,unknown,limits_reached,13276.946,12057,134935
1635,solved,137396.247000,Medium,,5605.063,1671,3578
1636,unknown,,unknown,limits_reached,20007.421,25437,118794
1637,unknown,,unknown,limits_reached,20007.883,23469,75182
1638,solved,139305.598000,Medium,,5626.816,3765,9172
1639,unknown,,unknown,limits_reached,20003.402,10248,125506
1640,unknown,,unknown,limits_reached,20011.268,11571,145469
1641,unknown,,unknown,limits_reached,20011.869,17671,107640
1642,unknown,,unknown,limits_reached,20166.423,17288,126649
1643,unknown,,unknown,limits_reached,20092.579,21637,79579
1644,unknown,,unknown,limits_reached,20003.859,21921,90980
1645,unknown,,unknown,limits_reached,20004.377,12432,155977
1646,unknown,,unknown,limits_reached,20004.611,12193,131003
1647,solved,147407.754000,Hard,,3880.481,1817,4324
1648,solved,129469.686000,Easy,,3177.305,2845,3837
1649,unknown,,unknown,limits_reached,20001.179,16926,154258
1650,unknown,,unknown,limits_reached,20002.981,17173,157211
1651,unknown,,unknown,limits_reached,20105.876,10997,131813
1652,unknown,,unknown,limits_reached,20000.907,18430,107109
1653,unknown,,unknown,limits_reached,13072.699,11896,145622
1654,unknown,,unknown,limits_reached,7060.253,34919,35349
1655,unknown,,unknown,limits_reached,20012.244,15846,98754
1656,unknown,,unknown,limits_reached,20002.213,24249,83762
1657,solved,123659.526000,Easy,,269.173,124,449
1658,unknown,,unknown,limits_reached,20008.500,15311,136956
1659,unknown,,unknown,limits_reached,20165.867,16390,120128
1660,unknown,,unknown,limits_reached,20006.738,16537,117321
